activity name,activity code,division,group,class,isic description,activity description,jurisdiction,status
Food Supplements Manufacturing and Export,101522.0,46,463,4630,"Wholesale of food, beverages and tobacco",,Ajman,
Food Supplements Trading import and Export,101522.0,46,463,4630,"Wholesale of food, beverages and tobacco",,Ajman,
Foodstuff & Non Alcoholic Beverage Trading - Import & Export,101525.0,46,463,4630,"Wholesale of food, beverages and tobacco",,Ajman,
Foodstuff Catering,101526.0,56,562,5629,Other food service activities,,Ajman,
Foodstuff E-Trading,101527.0,47,479,4791,Retail sale via mail order houses or via Internet,,Ajman,
Foodstuff Trading Import & Export,101529.0,46,463,4630,"Wholesale of food, beverages and tobacco",,Ajman,
Foodstuff Trading Import & Export,101529.0,46,463,4630,"Wholesale of food, beverages and tobacco",,Ajman,
Foodstuff Trading Import & Export,101529.0,46,463,4630,"Wholesale of food, beverages and tobacco",,Ajman,
Footwear Manufacturing,101533.0,15,152,1520,Manufacture of footwear,,Ajman,
Formal Wears Manufacturing,101541.0,14,141,1410,"Manufacture of wearing apparel, except fur apparel",,Ajman,
Foundations & Soil Mechanics Engineering Services,101544.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,Ajman,
Foundations and Soil Mechanics Engineering Consultancy,101544.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,Ajman,
Freezing fruits and vegetables,101550.0,10,103,1030,Processing and preserving of fruit and vegetables,,Ajman,
Freight air transport,101551.0,51,512,5120,Freight air transport,,Ajman,
Freight Broker,101552.0,52,522,5229,Other transportation support activities,,Ajman,
Freight Forwarding & Clearing Services,101553.0,52,522,5229,Other transportation support activities,,Ajman,
Freight Forwarding & Clearing Services,101553.0,52,522,5229,Other transportation support activities,,Ajman,
Freight transport by road,101554.0,49,492,4923,Freight transport by road,,Ajman,
Freight transport by road,101554.0,49,492,4923,Freight transport by road,,Ajman,
Fresh & Chilled & Frozen Meat Trading - Import & Export,101556.0,46,463,4630,"Wholesale of food, beverages and tobacco",,Ajman,
Fresh Juice Selling,101557.0,56,563,5630,Beverage serving activities,,Ajman,
Fresh Juice Selling,101557.0,56,563,5630,Beverage serving activities,,Ajman,
Fresh Juice Selling,101557.0,56,563,5630,Beverage serving activities,,Ajman,
"Fronds, Hay, and Bamboo Products Manufacturing",101559.0,16,162,1629,"Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting materials",,Ajman,
Frozen Pastries Manufacturing,101561.0,10,107,1071,Manufacture of bakery products,,Ajman,
Fruit Flavored Drinks Manufacturing,101567.0,11,110,1104,Manufacture of soft drinks; production of mineral waters and other bottled waters,,Ajman,
Fruit Juice Powdered Manufacturing,101569.0,10,103,1030,Processing and preserving of fruit and vegetables,,Ajman,
Fruits Canning and Packaging,101566.0,10,103,1030,Processing and preserving of fruit and vegetables,,Ajman,
Fuel Manufacturing,101572.0,20,201,2011,Manufacture of basic chemicals,,Ajman,
Furniture Repairing and Upholstering,101583.0,95,952,9524,Repair of furniture and home furnishings,,Ajman,
Gaming Content Production,101595.0,59,591,5911,"Motion picture, video and television programme production activities",,Ajman,
Garments Manufacturing,101614.0,14,141,1410,"Manufacture of wearing apparel, except fur apparel",,Ajman,
"Garments, Textiles & Gifts E-Trading",101615.0,47,479,4791,Retail sale via mail order houses or via Internet,,Ajman,
Gas and Petroleum Materials Storing,101618.0,52,521,5210,Warehousing and storage,,Ajman,
Gas Cylinders Manufacturing,101619.0,25,259,2599,Manufacture of other fabricated metal products n.e.c.,,Ajman,
Gas Liquefaction and Bottling Manufacturing,101623.0,20,201,2011,Manufacture of basic chemicals,,Ajman,
General cleaning of buildings,100490.0,81,812,8121,General cleaning of buildings,,Ajman,
General Facilities and Services Engineering Consultancy,101637.0,81,811,8110,Combined facilities support activities,,Ajman,
General Hospital,101638.0,86,861,8610,Hospital activities,,Ajman,
General Surgery Clinic,101644.0,86,862,8620,Medical and dental practice activities,,Ajman,
General Trading -  Non-Specialised Wholesale Trading,101646.0,46,469,4690,Non-specialized wholesale trade,,Ajman,
General Trading Import & Export,101646.0,46,469,4690,Non-specialized wholesale trade,,Ajman,
General Trading Import & Export,101646.0,46,469,4690,Non-specialized wholesale trade,,Ajman,
General Trading Import & Export,101646.0,46,469,4690,Non-specialized wholesale trade,,Ajman,
Geo-engineering Survey Engineering Consultancy,101653.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,Ajman,
Geographical Maps Drawing Technical Consultancy,101655.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,Ajman,
Geological and Geophysical Consultancy and Studies and Researches,101656.0,72,721,7210,Research and experimental development on natural sciences and engineering,,Ajman,
Gift-wrapping,101662.0,82,829,8292,Packaging activities,,Ajman,
Gift-wrapping,101662.0,82,829,8292,Packaging activities,,Ajman,
Gifts and Jewellery Box Making,101663.0,32,329,3290,Other manufacturing n.e.c.,,Ajman,
Gifts Trading,101664.0,46,464,4649,Wholesale of other household goods,,Ajman,
Gifts Trading,101664.0,46,464,4649,Wholesale of other household goods,,Ajman,
Gifts Trading,101664.0,46,464,4649,Wholesale of other household goods,,Ajman,
Gifts Trading - Import & Export,101664.0,46,464,4649,Wholesale of other household goods,,Ajman,
Gifts Trading - Import & Export,101664.0,46,464,4649,Wholesale of other household goods,,Ajman,
Glass Bottles and Containers Manufacturing,101668.0,23,231,2310,Manufacture of glass and glass products,,Ajman,
Glass Bottles Trading,101669.0,46,464,4649,Wholesale of other household goods,,Ajman,
Glass Fibre-fortified Tube Outfits Manufacturing,101671.0,23,231,2310,Manufacture of glass and glass products,,Ajman,
Glass Plates Installation Works,101673.0,43,433,4330,Building completion and finishing,,Ajman,
Glass Sheets and Mirror Manufacturing,101674.0,23,231,2310,Manufacture of glass and glass products,,Ajman,
Glass Waste Processing,101675.0,38,383,3830,Materials recovery,,Ajman,
Glasses Repairing,101677.0,95,952,9529,Repair of other personal and household goods,,Ajman,
Glassware manufacturing,101678.0,23,231,2310,Manufacture of glass and glass products,,Ajman,
Global Television Networks Programs Rebroadcasting Services,101680.0,60,602,6020,Television programming and broadcasting activities,,Ajman,
Gloves Manufacturing,101681.0,14,141,1410,"Manufacture of wearing apparel, except fur apparel",,Ajman,
Gold & Diamond and Jewellery Trading,101682.0,46,466,4662,Wholesale of metals and metal ores,,Ajman,
Gold and Diamond trading Import & Export,101682.0,46,466,4662,Wholesale of metals and metal ores,,Ajman,
Gold and Jewellery Repairing,101686.0,95,952,9529,Repair of other personal and household goods,,Ajman,
Goods Land Shipment Services,101693.0,52,522,5221,Service activities incidental to land transportation,,Ajman,
Goods Land Transportation,101694.0,52,522,5221,Service activities incidental to land transportation,,Ajman,
Goods Loading and Offloading Services,101695.0,52,522,5224,Cargo handling,,Ajman,
Goods Packaging Services,101697.0,52,522,5224,Cargo handling,,Ajman,
Grains Cereals & Legumes Trading - Import & Export,101703.0,46,462,4620,Wholesale of agricultural raw materials and live animals,,Ajman,
Grease and Lubricants Packaging,101709.0,19,192,1920,Manufacture of refined petroleum products,,Ajman,
Green Buildings Construction materials Trading,101711.0,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,Ajman,
Green Buildings Consultant,101712.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,Ajman,
Green Houses & Equipment Trading,101714.0,47,477,4773,Other retail sale of new goods in specialized stores,,Ajman,
Grinding Grains and Crops,101717.0,10,106,1061,Manufacture of grain mill products,,Ajman,
Grocery,101720.0,47,471,4711,"Retail sale in non-specialized stores with food, beverages or tobacco predominating",,Ajman,
Grocery,101720.0,47,471,4711,"Retail sale in non-specialized stores with food, beverages or tobacco predominating",,Ajman,
Gum and Glue Manufacturing,101724.0,20,202,2029,Manufacture of other chemical products n.e.c.,,Ajman,
Gynecology and Midwifery Hospital,101728.0,86,861,8610,Hospital activities,,Ajman,
Gynecology Clinic,101729.0,86,862,8620,Medical and dental practice activities,,Ajman,
Gypsum Manufacturing,101730.0,23,239,2399,Manufacture of other non-metallic mineral products n.e.c.,,Ajman,
Gypsum Products Manufacturing,101730.0,23,239,2399,Manufacture of other non-metallic mineral products n.e.c.,,Ajman,
"Hand Bags, Wallets, and Belts Manufacturing",101740.0,15,151,1512,"Manufacture of luggage, handbags and the like, saddlery and harness",,Ajman,
Hand Tools Manufacturing,101742.0,25,259,2593,"Manufacture of cutlery, hand tools and general hardware",,Ajman,
Health education services,101757.0,88,881,8810,Social work activities without accommodation for the elderly and disabled,,Ajman,
health innovation activities,101759.0,86,869,8690,Other human health activities,,Ajman,
Health Planning & Consultancies,101763.0,70,702,7020,Management consultancy activities,,Ajman,
"Health Services Enterprises Investment, Institution and Management",101764.0,66,663,6630,Fund management activities,,Ajman,
Health Treatment Undertakings Services,101765.0,70,702,7020,Management consultancy activities,,Ajman,
Hearing screening services,101767.0,86,869,8690,Other human health activities,,Ajman,
Heat Elements Manufacturing,101768.0,27,279,2790,Manufacture of other electrical equipment,,Ajman,
Heavy Equipment & Machinery Spare Parts Trading - Import & Export,101774.0,46,465,4659,Wholesale of other machinery and equipment,,Ajman,
Heavy Equipment & Machinery Spare Parts Trading - Import & Export,101774.0,46,465,4659,Wholesale of other machinery and equipment,,Ajman,
Heavy Equipment & Machinery Spare Parts Trading Import & Export,101774.0,46,465,4659,Wholesale of other machinery and equipment,,Ajman,
Heavy Machinery Engineering Consultancy,101777.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,Ajman,
Heavy Machines and Machinery Repairing and Maintenance,101778.0,33,331,3312,Repair of machinery,,Ajman,
Heavy Machines and Machinery Repairing and Maintenance,101778.0,33,331,3312,Repair of machinery,,Ajman,
Herbs Packaging,101783.0,10,107,1079,Manufacture of other food products n.e.c.,,Ajman,
Heritage Consulting,101784.0,70,702,7020,Management consultancy activities,,Ajman,
Home Delivery Services,101792.0,53,532,5320,Courier activities,,Ajman,
Home Delivery Services,101792.0,53,532,5320,Courier activities,,Ajman,
Home Furniture Trading - Wholesale,101794.0,46,464,4649,Wholesale of other household goods,,Ajman,
Home Furniture Trading - Wholesale,101794.0,46,464,4649,Wholesale of other household goods,,Ajman,
Hospitality Management Service,101809.0,70,702,7020,Management consultancy activities,,Ajman,
Hospitality Services,101810.0,56,562,5621,Event catering,,Ajman,
Hotel,101812.0,55,551,5510,Short term accommodation activities,,Ajman,
Hotel Apartments Rental,101813.0,55,551,5510,Short term accommodation activities,,Ajman,
Hotel Consultancy,101814.0,70,702,7020,Management consultancy activities,,Ajman,
Hotel Management,101815.0,82,821,8211,Combined office administrative service activities,,Ajman,
House Electronic Apparatuses Repairing,101817.0,95,952,9522,Repair of household appliances and home and garden equipment,,Ajman,
House Furniture Manufacturing,101818.0,31,310,3100,Manufacture of furniture,,Ajman,
House Furniture Manufacturing,101818.0,31,310,3100,Manufacture of furniture,,Ajman,
House Pesticides Manufacturing,101819.0,20,202,2021,Manufacture of pesticides and other agrochemical products,,Ajman,
Household Utensils Trading Import & Export,101825.0,46,464,4649,Wholesale of other household goods,,Ajman,
Household Utensils Trading Import & Export,101825.0,46,464,4649,Wholesale of other household goods,,Ajman,
"Household, Professional & Personal Goods E-Trading",101826.0,47,479,4791,Retail sale via mail order houses or via Internet,,Ajman,
Human Resources Consultancy,101829.0,70,702,7020,Management consultancy activities,,Ajman,
Hydraulic Forklift Manufacturing,101832.0,28,281,2816,Manufacture of lifting and handling equipment,,Ajman,
Ice Cream Manufacturing,101835.0,10,105,1050,Manufacture of dairy products,,Ajman,
Ice Cream Manufacturing,101835.0,10,105,1050,Manufacture of dairy products,,Ajman,
Ice Cream Shop,101836.0,56,561,5610,Restaurants and mobile food service activities,,Ajman,
Ice Cream Shop,101836.0,56,561,5610,Restaurants and mobile food service activities,,Ajman,
Ice Manufacturing,101839.0,10,107,1079,Manufacture of other food products n.e.c.,,Ajman,
Ice Trading - Import & Export,101842.0,46,463,4630,"Wholesale of food, beverages and tobacco",,Ajman,
Iced Beverages Selling,101843.0,46,463,4630,"Wholesale of food, beverages and tobacco",,Ajman,
"Imitation, Jewellery Trading Import & Export",101849.0,46,464,4649,Wholesale of other household goods,,Ajman,
"Imitation, Jewellery Trading Import & Export",101849.0,46,464,4649,Wholesale of other household goods,,Ajman,
implementation of the festivals and performing arts and music,101852.0,90,900,9000,"Creative, arts and entertainment activities",,Ajman,
Importing Services of Taxes Paid Abroad,101857.0,82,829,8291,Activities of collection agencies and credit bureaus,,Ajman,
Industrial Detergents Manufacturing,101869.0,20,202,2023,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",,Ajman,
"Industrial Enterprises Investment, Institution and Management",101870.0,66,663,6630,Fund management activities,,Ajman,
Industrial Installations Inspection Consultancies.,101872.0,71,712,7120,Technical testing and analysis,,Ajman,
Industrial Plant Equipment & Spare Parts Trading - Import & Export,101877.0,46,465,4659,Wholesale of other machinery and equipment,,Ajman,
Industrial Plant Equipment & Spare Parts Trading - Import & Export,101877.0,46,465,4659,Wholesale of other machinery and equipment,,Ajman,
Industrial Plant Equipment & Spare Parts Trading - Import and Export,101877.0,46,465,4659,Wholesale of other machinery and equipment,,Ajman,
Industrial Production Engineering Consultancy,101878.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,Ajman,
Industrial Projects Management,101879.0,70,702,7020,Management consultancy activities,,Ajman,
Industry buildings and prefabricated wooden parts.,101885.0,16,162,1622,Manufacture of builders’ carpentry and joinery,,Ajman,
Industry headdress,101886.0,14,141,1410,"Manufacture of wearing apparel, except fur apparel",,Ajman,
"Industry, bottles and plastic bottles",101887.0,22,222,2220,Manufacture of plastics products,,Ajman,
"Industry, rubber floors and pedals",101888.0,22,221,2219,Manufacture of other rubber products,,Ajman,
Information Technology Consultancy,101894.0,62,620,6202,Computer consultancy and computer facilities management activities,,Ajman,
Information Technology Consultancy,101894.0,62,620,6202,Computer consultancy and computer facilities management activities,,Ajman,
Information Technology Network Services,101895.0,62,620,6202,Computer consultancy and computer facilities management activities,,Ajman,
"Infrastructure Enterprises Investment, Institution and Management",101896.0,66,663,6630,Fund management activities,,Ajman,
Ingot Manufactur  ingingot moulds,101898.0,25,259,2593,"Manufacture of cutlery, hand tools and general hardware",,Ajman,
Ink & Printing Materials Manufacturing,101899.0,20,202,2029,Manufacture of other chemical products n.e.c.,,Ajman,
Ink and Printing Material Trading - Import & Export,101900.0,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,Ajman,
Innovation & Artificial Intelligence Research & Consultancies,101904.0,70,702,7020,Management consultancy activities,,Ajman,
Innovation & Artificial Intelligence Research & Consultancies,101904.0,70,702,7020,Management consultancy activities,,Ajman,
Innovative Business Incubator,101906.0,70,702,7020,Management consultancy activities,,Ajman,
"Insects, Rodents and Harmful Animals Control and Exterminating",101908.0,81,812,8129,Other building and industrial cleaning activities,,Ajman,
Inspection and Pricing Services,101910.0,71,712,7120,Technical testing and analysis,,Ajman,
Installation and maintenance of equipment and instrumentation and control,101912.0,33,332,3320,Installation of industrial machinery and equipment,,Ajman,
Installation and maintenance services,101913.0,43,432,4329,Other construction installation,,Ajman,
Installation of furniture Works,101923.0,43,433,4330,Building completion and finishing,,Ajman,
Instant Coffee Preparation,101936.0,10,107,1079,Manufacture of other food products n.e.c.,,Ajman,
Instant Tea Preparation,101937.0,10,107,1079,Manufacture of other food products n.e.c.,,Ajman,
Insulation Materials Manufacturing,101942.0,25,259,2599,Manufacture of other fabricated metal products n.e.c.,,Ajman,
Intellectual Compilations Registration Agents,101950.0,69,691,6910,Legal activities,,Ajman,
Intellectual Property Rights managment,101952.0,77,774,7740,"Leasing of intellectual property and similar products, except copyrighted works",,Ajman,
Intellectual Property Rights managment,101952.0,77,774,7740,"Leasing of intellectual property and similar products, except copyrighted works",,Ajman,
Interior cleaning services for buildings and dwellings,101629.0,81,812,8121,General cleaning of buildings,,Ajman,
Interior Design Engineering Consultancy,101962.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,Ajman,
Internal Communication Network Installation & Maintenance,101965.0,43,432,4321,Electrical installation,,Ajman,
Internal Design Woodworks Manufacturing,101966.0,16,162,1629,"Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting materials",,Ajman,
Internal Diseases Clinic,101967.0,86,862,8620,Medical and dental practice activities,,Ajman,
Internal Tourism Journeys Organizer,101968.0,79,791,7912,Tour operator activities,,Ajman,
Internal Water Transportation of Passengers,101969.0,50,502,5021,Inland passenger water transport,,Ajman,
International AirLines Office,101971.0,52,522,5229,Other transportation support activities,,Ajman,
Internet Content Provider,101973.0,63,631,6311,"Data processing, hosting and related activities",,Ajman,
Internet Services Provision,101976.0,61,619,6190,Other telecommunications activities,,Ajman,
Investment in Oil & Natural Gas Projects,101984.0,64,649,6499,"Other financial service activities, except insurance and pension funding activities, n.e.c.",,Ajman,
Iron and Steel Rolling,101995.0,24,241,2410,Manufacture of basic iron and steel,,Ajman,
IT Infrastructure,102008.0,63,631,6311,"Data processing, hosting and related activities",,Ajman,
IT professional resourcing and services,102009.0,62,620,6202,Computer consultancy and computer facilities management activities,,Ajman,
Jackets and Overcoats Manufacturing,102011.0,14,141,1410,"Manufacture of wearing apparel, except fur apparel",,Ajman,
Jam Manufacturing,102012.0,10,103,1030,Processing and preserving of fruit and vegetables,,Ajman,
Jewellery and Precious Metal Trading,102016.0,47,477,4773,Other retail sale of new goods in specialized stores,,Ajman,
Jewellery Designing,102018.0,74,741,7410,Specialized design activities,,Ajman,
Jewellery Manufacturing from Non-precious Metals,102019.0,32,321,3211,Manufacture of jewellery and related articles,,Ajman,
Jewellery Trading - Import & Export,102016.0,46,464,4649,Wholesale of other household goods,,Ajman,
Jewellery Trading Import & Export,102016.0,46,464,4649,Wholesale of other household goods,,Ajman,
"Jewellery, Pearls and Precious Stones E-Trading",102017.0,47,479,4791,Retail sale via mail order houses or via Internet,,Ajman,
"Jewelry design, jewelry, precious",102018.0,32,321,3212,Manufacture of imitation jewellery and related articles,,Ajman,
Key Cutting and Lock Fixing,102029.0,95,952,9529,Repair of other personal and household goods,,Ajman,
Key Cutting and Lock Fixing,102029.0,95,952,9529,Repair of other personal and household goods,,Ajman,
Kitchen Appliances Manufacturing,102034.0,27,275,2750,Manufacture of domestic appliances,,Ajman,
Kitchen Cabinets & Fixtures Products Trading,102036.0,47,475,4759,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores",,Ajman,
Kitchen Cabinets and Fixtures Manufacturing,102035.0,31,310,3100,Manufacture of furniture,,Ajman,
Kitchen Center,102037.0,68,681,6810,Real estate activities with own or leased property,,Ajman,
Knives and Scissors Repairing and Grinding,102039.0,95,952,9529,Repair of other personal and household goods,,Ajman,
Laboratory and Factory Chemicals Trading - Import & Export,102046.0,46,466,4661,"Wholesale of solid, liquid and gaseous fuels and related products",,Ajman,
Lace and Crochet Manufacturing,102049.0,13,139,1391,Manufacture of knitted and crocheted fabrics,,Ajman,
Ladies Arabic Gowns Manufacturing,102050.0,14,141,1410,"Manufacture of wearing apparel, except fur apparel",,Ajman,
Ladies Garments Manufacturing,102053.0,14,141,1410,"Manufacture of wearing apparel, except fur apparel",,Ajman,
Ladies Underwear Manufacturing,102058.0,14,141,1410,"Manufacture of wearing apparel, except fur apparel",,Ajman,
Lamp Base and Accessories Manufacturing,102059.0,27,274,2740,Manufacture of electric lighting equipment,,Ajman,
Land and Real Estate Purchase and Sale,102060.0,68,682,6820,Real estate activities on a fee or contract basis,,Ajman,
Landscaping Works,102064.0,81,813,8130,Landscape care and maintenance service activities,,Ajman,
Laser Shows Presentation,102071.0,90,900,9000,"Creative, arts and entertainment activities",,Ajman,
Lathe Workshop,102074.0,25,259,2599,Manufacture of other fabricated metal products n.e.c.,,Ajman,
Laundry Services,102077.0,96,960,9601,Washing and (dry-) cleaning of textile and fur products,,Ajman,
Leaf Spring Manufacturing,102082.0,29,293,2930,Manufacture of parts and accessories for motor vehicles,,Ajman,
"Leasing of intellectual property and similar products, except copyrighted works",102085.0,77,774,7740,"Leasing of intellectual property and similar products, except copyrighted works",,Ajman,
Leather Tanning and Dressing,102090.0,15,151,1511,Tanning and dressing of leather; dressing and dyeing of fur,,Ajman,
led lighting trading,102092.0,46,464,4649,Wholesale of other household goods,,Ajman,
Legal Translation Services,102096.0,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,Ajman,
Letter-post Dispatches Delivery,102100.0,53,531,5310,Postal activities,,Ajman,
Library and archives activities,102102.0,91,910,9101,Library and archives activities,,Ajman,
Lifestyle Development Consultancy,102108.0,96,960,9609,Other personal service activities n.e.c.,,Ajman,
Lifestyle Development Consultancy,102108.0,96,960,9609,Other personal service activities n.e.c.,,Ajman,
Light Archiving,102115.0,63,631,6311,"Data processing, hosting and related activities",,Ajman,
Light Fittings & Fixtures Wholesale,102116.0,46,464,4649,Wholesale of other household goods,,Ajman,
Light Fittings & Fixtures Wholesale,102116.0,46,464,4649,Wholesale of other household goods,,Ajman,
Light Machines and Machinery Repairing and Maintenance,102117.0,33,331,3312,Repair of machinery,,Ajman,
Light Machines and Machinery Repairing and Maintenance,102117.0,33,331,3312,Repair of machinery,,Ajman,
Lighting Equipment & Requisites Trading-Import & Export,102119.0,46,465,4659,Wholesale of other machinery and equipment,,Ajman,
Lighting Fitting & Fixtures Assembling,102120.0,27,274,2740,Manufacture of electric lighting equipment,,Ajman,
Lime Manufacturing,102122.0,23,239,2399,Manufacture of other non-metallic mineral products n.e.c.,,Ajman,
Limestone Extraction,102123.0,23,239,2399,Manufacture of other non-metallic mineral products n.e.c.,,Ajman,
Liquid Batteries Manufacturing,102125.0,27,272,2720,Manufacture of batteries and accumulators,,Ajman,
Liquids Mechanics Engineering Consultancy,102128.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,Ajman,
Locks and Keys Manufacturing,102144.0,25,259,2593,"Manufacture of cutlery, hand tools and general hardware",,Ajman,
Logistics,102147.0,52,521,5210,Warehousing and storage,,Ajman,
Logistics,102147.0,52,521,5210,Warehousing and storage,,Ajman,
Logistics & Transportation,102147.0,52,522,5229,Other transportation support activities,,Ajman,
Logistics Consultancy,102148.0,70,702,7020,Management consultancy activities,,Ajman,
Lubricant Waste Recycling,102151.0,38,383,3830,Materials recovery,,Ajman,
Lubricants Manufacturing,102156.0,19,192,1920,Manufacture of refined petroleum products,,Ajman,
Machines Mechanics Engineering Consultancy,102159.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,Ajman,
Management and operation of public utilities,102175.0,68,682,6820,Real estate activities on a fee or contract basis,,Ajman,
"Management and organization of sporting events, external and internal",102176.0,93,931,9311,Operation of sports facilities,,Ajman,
"Management and organization of sporting events, external and internal",102176.0,93,931,9311,Operation of sports facilities,,Ajman,
Management Consultancies,102177.0,70,702,7020,Management consultancy activities,,Ajman,
Management Consultancies,102177.0,70,702,7020,Management consultancy activities,,Ajman,
Management Consultancies,102177.0,70,702,7020,Management consultancy activities,,Ajman,
Management Office,102180.0,70,701,7010,Activities of head offices,,Ajman,
Management Services,102181.0,70,701,7010,Activities of head offices,,Ajman,
Managing and operating satellites and providing satellite services,102185.0,61,613,6130,Satellite telecommunications activities,,Ajman,
Manufacture of Arabic Sweets,102203.0,10,107,1073,"Manufacture of cocoa, chocolate and sugar confectionery",,Ajman,
manufacture of car seats,102270.0,29,293,2930,Manufacture of parts and accessories for motor vehicles,,Ajman,
Manufacture of control panels for electric power distribution,102334.0,27,271,2710,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",,Ajman,
Manufacture of distilled water,102362.0,20,201,2011,Manufacture of basic chemicals,,Ajman,
Manufacture of dyestuffs and pigments,102390.0,20,202,2022,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",,Ajman,
Manufacture of Electronic Chips & Semiconductors,101252.0,26,261,2610,Manufacture of electronic components and boards,,Ajman,
Manufacture of machinery for food and beverage,103311.0,28,282,2825,"Manufacture of machinery for food, beverage and tobacco processing",,Ajman,
Manufacture of measurment and control equipment,101240.0,26,265,2651,"Manufacture of measuring, testing, navigating and control equipment",,Ajman,
Manufacture of Medals and Legions,103754.0,25,259,2599,Manufacture of other fabricated metal products n.e.c.,,Ajman,
Manufacture of medical instruments and supplies that are used for dental treatment,,32,325,3250,Manufacture of medical and dental instruments and supplies,,Ajman,
Manufacture of Metallic Furniture,103765.0,25,259,2599,Manufacture of other fabricated metal products n.e.c.,,Ajman,
Manufacture of optical magnifying instruments,103861.0,26,267,2670,Manufacture of optical instruments and photographic equipment,,Ajman,
Manufacture of other Metal Products,103767.0,25,259,2599,Manufacture of other fabricated metal products n.e.c.,,Ajman,
Manufacture of Packaging and wrapping matrials,103560.0,17,170,1709,Manufacture of other articles of paper and paperboard,,Ajman,
"Manufacture of photographic plates, films",103624.0,20,202,2029,Manufacture of other chemical products n.e.c.,,Ajman,
Manufacture of prepared animal feeds,103463.0,10,108,1080,Manufacture of prepared animal feeds,,Ajman,
Manufacture of printing ink,103358.0,20,202,2022,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",,Ajman,
Manufacture of rubber products,103650.0,22,221,2219,Manufacture of other rubber products,,Ajman,
Manufacture of structural metal products,103720.0,25,251,2511,Manufacture of structural metal products,,Ajman,
Manufacture of Sweets,100826.0,10,107,1073,"Manufacture of cocoa, chocolate and sugar confectionery",,Ajman,
Manufacture of Tahineya Sweets,103454.0,10,107,1079,Manufacture of other food products n.e.c.,,Ajman,
Manufacture of the Requisites of String Musical Instruments,,32,322,3220,Manufacture of musical instruments,,Ajman,
Manufacturing & Assembling Of Electrical Appliances,102591.0,27,275,2750,Manufacture of domestic appliances,,Ajman,
Manufacturing and Materials Engineering and Consultancy,102592.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,Ajman,
Manufacturing Marble & Granite,102594.0,23,239,2396,"Cutting, shaping and finishing of stone",,Ajman,
Manufacturing Marble & Granite - Import & Export,102595.0,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,Ajman,
Manufacturing of Sugar Cubes,102597.0,10,107,1072,Manufacture of sugar,,Ajman,
Manufacturing Window Cleaning Equipment & Allied Fabrication,102598.0,20,202,2023,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",,Ajman,
Maps and Drawings Copying Services,102601.0,82,821,8219,"Photocopying, document preparation and other specialized office support activities",,Ajman,
Marina Management and Operation,102605.0,93,932,9329,Other amusement and recreation activities n.e.c.,,Ajman,
Marine Consultancies,102606.0,70,702,7020,Management consultancy activities,,Ajman,
Marine Machines and Equipments Repairing and Maintenance,102608.0,33,331,3319,Repair of other equipment,,Ajman,
Marine Lines Agent,102610.0,52,522,5229,Other transportation support activities,,Ajman,
Marine Locomotives and Lighters Renting,102611.0,77,773,7730,"Renting and leasing of other machinery, equipment and tangible goods",,Ajman,
Marine Means of Transportation Inspection,102612.0,71,712,7120,Technical testing and analysis,,Ajman,
Marine Means of Transportation Inspection and Classification,102612.0,71,712,7120,Technical testing and analysis,,Ajman,
Marine Survey Engineering Consultancy,102616.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,Ajman,
"Marine Transport and Withdrawal Prix boats, boats and jet skis",102618.0,52,522,5222,Service activities incidental to water transportation,,Ajman,
Marine Transportation of Petroleum and Gas Between Countries,102619.0,50,501,5012,Sea and coastal freight water transport,,Ajman,
Maritime Consultancies Services,102621.0,70,702,7020,Management consultancy activities,,Ajman,
Market research and public opinion polling,102624.0,73,732,7320,Market research and public opinion polling,,Ajman,
Market research and public opinion polling,102624.0,73,732,7320,Market research and public opinion polling,,Ajman,
Marketing for Products and Services via Telephone,102630.0,73,731,7310,Advertising,,Ajman,
Marketing Management,102631.0,73,732,7320,Market research and public opinion polling,,Ajman,
Marketing Management,102631.0,73,732,7320,Market research and public opinion polling,,Ajman,
Marketing Research Consultancies,102629.0,73,732,7320,Market research and public opinion polling,,Ajman,
